,case_id,A_Create Application,A_Submitted,W_Handle leads,W_Complete application,A_Concept,A_Accepted,O_Create Offer,O_Created,O_Sent (mail and online),W_Call after offers,A_Complete,W_Validate application,A_Validating,O_Returned,W_Call incomplete files,A_Incomplete,O_Accepted,A_Pending,A_Denied,O_Refused,O_Cancelled,A_Cancelled,O_Sent (online only),W_Assess potential fraud,W_Personal Loan collection,W_Shortened completion ,time
20628,Application_929625973,1,1,2,4,1,1,1,1,1,6,1,13,2,1,5,1,1,1,0,0,0,0,0,0,0,0,498.20113444444445
20629,Application_43362368,1,1,2,2,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,735.3770466666666
20630,Application_1947259744,1,1,2,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,831.2845677777779
20631,Application_1272568966,1,0,0,7,1,1,1,1,1,4,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,258.15554583333335
20632,Application_1921897384,1,1,2,5,1,1,1,1,1,6,1,10,3,1,20,2,0,0,1,1,0,0,0,0,0,0,498.8433772222223
20633,Application_1454619110,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,92.06797305555554
20634,Application_534091898,1,1,2,7,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,831.2091394444444
20635,Application_393828783,1,1,2,6,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,164.47343083333334
20636,Application_2089668148,1,0,0,3,1,1,1,1,1,6,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,695.0633886111111
20637,Application_1372627300,1,1,2,2,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,472.1485294444445
20638,Application_523710429,1,0,0,6,1,1,1,1,1,6,1,7,2,1,6,1,0,0,1,1,0,0,0,0,0,0,448.89751916666665
20639,Application_1977529357,1,1,2,2,1,1,1,1,1,6,1,8,2,1,12,2,1,1,0,0,0,0,0,0,0,0,470.5883594444445
20640,Application_680247593,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,734.2069124999999
20641,Application_930818096,1,0,0,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,112.90259111111111
20642,Application_1037307756,1,1,2,4,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,829.4651302777778
20643,Application_2011122405,1,1,2,7,1,1,2,2,2,16,1,5,1,1,0,0,0,0,1,2,0,0,0,0,0,0,642.3461311111112
20644,Application_2085421895,1,1,2,2,1,1,2,2,2,4,1,13,3,2,14,2,1,1,0,0,1,0,0,0,0,0,669.7991405555555
20645,Application_1126595022,1,1,2,4,1,1,1,1,1,6,1,4,1,1,9,1,0,0,1,1,0,0,0,0,0,0,408.56746583333336
20646,Application_1830164241,1,1,2,3,1,1,1,1,1,6,1,12,3,1,9,2,1,1,0,0,0,0,0,0,0,0,666.7749150000001
20647,Application_1009728487,1,1,2,9,1,1,1,1,1,6,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,499.9653486111111
20648,Application_2073750191,1,1,2,4,1,1,1,1,1,6,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,329.91759583333334
20649,Application_1138703693,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,731.705836111111
20650,Application_41015469,1,1,2,2,1,1,1,1,1,6,1,8,2,1,7,1,1,1,0,0,0,0,0,0,0,0,282.7136619444444
20651,Application_904877836,1,1,2,2,1,1,4,4,3,6,1,6,1,1,0,0,1,1,0,0,3,0,0,0,0,0,568.8107863888889
20652,Application_377639977,1,1,2,7,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,827.3379622222221
20653,Application_1033145253,1,1,3,6,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,827.1610872222222
20654,Application_1224776963,1,1,2,2,1,1,1,1,1,6,1,16,4,1,18,3,1,1,0,0,0,0,0,0,0,0,300.8396083333334
20655,Application_839794147,1,1,2,5,1,1,1,1,1,6,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,495.80934138888887
20656,Application_1005037911,1,1,2,2,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,754.0360966666666
20657,Application_53089832,1,1,2,3,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,465.95112416666666
20658,Application_680581385,1,1,2,5,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,667.5988694444445
20659,Application_109267986,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,848.9169949999999
20660,Application_2104061117,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,468.0425391666667
20661,Application_1106495925,1,1,2,3,1,1,1,1,1,6,1,8,2,1,8,1,1,1,0,0,0,0,0,0,0,0,396.2741133333333
20662,Application_1389662836,1,1,2,2,1,1,3,3,3,6,1,4,1,1,6,1,1,1,0,0,2,0,0,0,0,0,328.4698513888889
20663,Application_891766920,1,1,2,3,1,1,1,1,1,4,1,8,2,1,8,1,0,0,1,1,0,0,0,0,0,0,395.280735
20664,Application_940874731,1,1,2,3,1,1,2,2,2,6,1,7,2,1,6,1,1,1,0,0,1,0,0,0,0,0,588.9005305555555
20665,Application_2134840042,1,1,2,6,1,1,1,1,1,6,1,7,2,1,18,2,1,1,0,0,0,0,0,0,0,0,759.3582175
20666,Application_1275227339,1,1,2,6,1,1,2,2,1,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,823.6559138888889
20667,Application_1597771561,1,1,3,8,1,1,1,1,1,6,1,16,2,1,4,1,1,1,0,0,0,0,0,0,0,0,586.3279897222221
20668,Application_1835139573,1,1,5,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,845.8271444444446
20669,Application_2109817580,1,1,2,9,1,1,3,3,3,6,1,8,2,1,7,1,1,1,0,0,2,0,0,0,0,0,436.9987938888889
20670,Application_1058433990,1,1,2,2,1,1,2,2,1,6,1,10,2,1,14,2,1,1,0,0,1,0,0,0,0,0,1226.4203275
20671,Application_1970864584,1,1,2,5,1,1,1,1,1,4,1,7,2,1,8,1,0,0,1,1,0,0,0,0,0,0,315.6874833333333
20672,Application_1169787039,1,1,2,15,1,1,2,2,2,6,1,10,2,2,8,1,0,0,1,2,0,0,0,0,0,0,624.32429
20673,Application_91326042,1,0,0,3,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,453.32373138888886
20674,Application_897198621,1,1,2,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,837.6661394444444
20675,Application_527112428,1,0,0,7,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,318.34521416666666
20676,Application_108990047,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,485.1377630555555
20677,Application_303445099,1,0,0,3,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,242.3596288888889
20678,Application_1251402961,1,1,2,2,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,741.4299758333333
20679,Application_376869890,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,813.0741752777777
20680,Application_31979019,1,0,0,7,1,1,1,1,1,4,1,14,3,1,18,2,1,1,0,0,0,0,0,0,0,0,407.34195361111114
20681,Application_1290281898,1,1,2,4,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1028.6026641666667
20682,Application_788992386,1,0,0,4,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,740.5998544444444
20683,Application_2007328695,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,310.3029341666667
20684,Application_1472080774,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,836.1849783333332
20685,Application_222928978,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,739.7959119444444
20686,Application_32841030,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,859.7564294444444
20687,Application_598680932,1,1,2,4,1,1,2,2,2,6,1,16,4,1,36,4,1,1,0,0,1,0,0,0,0,0,964.1670638888888
20688,Application_1546624070,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,739.6388480555556
20689,Application_1942386691,1,0,0,4,1,1,1,1,1,4,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,216.41528777777776
20690,Application_1467116720,1,1,2,5,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,290.7118972222222
20691,Application_1826901050,1,0,0,3,1,1,2,2,2,6,1,10,2,1,6,1,1,1,0,0,1,0,0,0,0,0,603.4589913888889
20692,Application_1385438519,1,1,2,4,1,1,2,2,1,6,1,9,2,1,8,1,1,1,0,0,1,0,0,0,0,0,453.2783658333334
20693,Application_1533079243,1,0,0,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,835.1414833333332
20694,Application_188877588,1,1,2,6,1,1,1,1,1,6,1,7,2,1,14,2,1,1,0,0,0,0,0,0,0,0,451.9267594444445
20695,Application_1457965798,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,834.4466027777778
20696,Application_37347503,1,1,2,3,1,1,1,1,1,8,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,311.416115
20697,Application_1305807448,1,0,0,3,1,1,1,1,1,6,1,12,2,1,6,1,1,1,0,0,0,0,0,0,0,0,266.4092063888889
20698,Application_1088555315,1,1,2,3,1,1,1,1,1,4,1,3,1,0,7,1,0,0,0,0,1,1,0,0,0,0,1629.7992433333334
20699,Application_397979327,1,1,2,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,93.74928555555556
20700,Application_1788393633,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,737.2698430555556
20701,Application_1046950400,1,1,2,7,1,1,2,2,2,12,1,4,1,1,6,1,1,1,0,0,1,0,0,0,0,0,1051.3370469444444
20702,Application_399635365,1,1,2,3,1,1,1,1,1,6,1,11,3,1,14,2,1,1,0,0,0,0,0,0,0,0,623.9042616666667
20703,Application_788810853,1,1,2,3,1,1,2,2,2,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,165.12369249999998
20704,Application_2092265551,1,1,2,6,1,1,2,2,1,6,1,3,1,1,19,1,0,0,0,0,2,1,1,0,0,0,1060.7469941666666
20705,Application_1049614618,1,1,2,4,1,1,2,2,1,6,1,8,2,1,6,1,1,1,0,0,1,0,1,0,0,0,426.1111113888889
20706,Application_750434984,1,1,2,2,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,784.2040341666667
20707,Application_213481315,1,0,0,3,1,1,1,1,1,6,1,4,1,1,8,1,1,1,0,0,0,0,0,0,0,0,450.61141749999996
20708,Application_647190946,1,0,0,3,1,1,1,1,1,4,1,27,4,1,12,3,1,1,0,0,0,0,0,0,0,0,212.44409583333334
20709,Application_181081490,1,0,0,3,1,1,2,2,2,6,1,5,1,1,6,1,1,1,0,0,1,0,0,0,0,0,312.6301080555556
20710,Application_1819637339,1,1,6,9,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,831.6091458333333
20711,Application_1022053539,1,1,2,3,1,1,1,1,1,6,1,7,2,1,14,2,1,1,0,0,0,0,0,0,0,0,448.5404038888889
20712,Application_753924463,1,0,0,3,1,1,1,1,1,6,1,16,4,1,14,3,0,0,1,1,0,0,0,0,0,0,379.1101313888889
20713,Application_949207469,1,1,3,12,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,998.5363961111111
20714,Application_1825797170,1,1,2,2,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,214.2690275
20715,Application_1024024843,1,1,2,5,1,1,1,1,1,6,1,8,2,1,6,1,0,0,1,1,0,0,0,0,0,0,400.97478722222223
20716,Application_1510581318,1,1,2,9,1,1,1,1,1,8,1,4,1,1,8,1,1,1,0,0,0,0,0,0,0,0,447.57620444444444
20717,Application_1450570694,1,1,2,7,1,1,2,2,2,6,1,4,1,1,6,1,1,1,0,0,1,0,0,0,0,0,446.44023916666663
20718,Application_952134472,1,1,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,74.350405
20719,Application_1946832041,1,1,2,4,1,1,1,1,1,6,1,9,2,1,9,2,1,1,0,0,0,0,0,0,0,0,447.3425980555555
20720,Application_2034261618,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,876.8794527777777
20721,Application_2054163549,1,1,2,3,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,445.0139052777777
20722,Application_679213007,1,1,2,6,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,571.0344144444445
20723,Application_498148579,1,1,2,6,1,1,1,1,1,9,1,8,2,1,8,1,1,1,0,0,0,0,0,0,0,0,541.8946133333334
20724,Application_149561363,1,1,2,4,1,1,1,1,1,6,1,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,567.2801536111111
20725,Application_199989530,1,1,2,2,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,228.19639833333335
20726,Application_785454076,1,1,2,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,828.1901130555556
20727,Application_1869620075,1,1,2,11,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,475.84266833333334
20728,Application_1518296031,1,1,2,5,1,1,1,1,1,8,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,567.5332627777777
20729,Application_1129585793,1,1,2,3,1,1,1,1,1,6,1,8,2,1,11,2,1,1,0,0,0,0,0,0,0,0,443.5173016666667
20730,Application_297341030,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,875.1862655555556
20731,Application_646842913,1,1,2,3,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,301.5923277777777
20732,Application_1232438097,1,1,3,14,1,1,1,1,1,6,1,8,2,1,12,2,1,1,0,0,0,0,0,0,0,0,733.4839586111112
20733,Application_1668186730,1,1,2,4,1,1,1,1,1,6,1,10,2,1,6,1,1,1,0,0,0,0,0,0,0,0,588.1271616666668
20734,Application_1875592048,1,1,2,10,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,867.5512616666667
20735,Application_289376845,1,1,3,10,1,1,1,1,1,8,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,1199.1719386111113
20736,Application_370211019,1,1,2,3,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,75.06207916666666
20737,Application_1233722618,1,1,2,2,1,1,1,1,1,6,1,4,1,1,7,1,0,0,0,0,1,1,0,0,0,0,292.5728391666666
20738,Application_2048775828,1,1,2,3,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,407.05083527777776
20739,Application_64480160,1,1,2,2,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,788.8519344444445
20740,Application_1234405130,1,1,2,4,1,1,2,2,2,6,1,6,1,1,0,0,1,1,0,0,1,0,0,0,0,0,606.4798161111111
20741,Application_1737465443,1,1,2,6,1,1,1,1,1,6,1,9,2,1,6,1,0,0,1,1,0,0,0,0,0,0,772.6190680555555
20742,Application_1332204808,1,1,2,2,1,1,1,1,1,6,1,8,2,1,5,1,1,1,0,0,0,0,0,0,0,0,242.3000463888889
20743,Application_1688802917,1,1,2,2,1,1,2,2,2,6,1,12,3,2,12,2,1,1,0,0,1,0,0,0,0,0,524.1797494444444
20744,Application_1345670537,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,835.1330627777777
20745,Application_1748982692,1,1,2,2,1,1,2,2,2,6,1,10,2,1,6,1,1,1,0,0,1,0,0,0,0,0,282.9340538888889
20746,Application_800321960,1,1,3,7,1,1,2,2,2,6,1,5,1,1,0,0,0,0,1,2,0,0,0,0,0,0,381.6187819444445
20747,Application_349559655,1,1,2,3,1,1,1,1,1,6,1,7,2,1,4,1,0,0,1,1,0,0,0,0,0,0,289.8055805555556
20748,Application_1565000666,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,809.9756202777777
20749,Application_1881145801,1,1,2,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,245.69046972222222
20750,Application_1845440583,1,1,2,4,1,1,2,2,2,6,1,4,1,1,6,1,1,1,0,0,1,0,0,0,0,0,1194.8466619444443
20751,Application_1231829928,1,1,2,2,1,1,2,2,2,16,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,809.1686566666666
20752,Application_1046337221,1,1,2,4,1,1,1,1,1,6,1,4,1,1,10,1,1,1,0,0,0,0,0,0,0,0,379.33990527777775
20753,Application_1521565902,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,343.0258288888889
20754,Application_1682121050,1,1,2,2,1,1,1,1,1,4,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,233.32035194444444
20755,Application_1232536865,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,359.8299791666667
20756,Application_614929469,1,1,2,2,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,783.7508708333332
20757,Application_341284272,1,1,2,3,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,807.7029180555554
20758,Application_610732794,1,1,2,2,1,1,4,4,2,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,139.57779027777778
20759,Application_1171730339,1,1,2,2,1,1,1,1,1,6,1,4,1,1,7,1,1,1,0,0,0,0,0,0,0,0,259.3998838888889
20760,Application_1681372311,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20.063762777777775
20761,Application_2110968644,1,1,3,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,807.1820688888889
20762,Application_1387327082,1,1,2,2,1,1,1,1,1,6,1,4,1,1,8,1,1,1,0,0,0,0,0,0,0,0,237.36996555555558
20763,Application_1610527211,1,1,2,3,1,1,1,1,1,6,1,7,2,1,12,2,1,1,0,0,0,0,0,0,0,0,422.3914452777778
20764,Application_608014242,1,1,2,2,1,1,1,1,1,4,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,423.2174088888889
20765,Application_412348175,1,1,2,4,1,1,1,1,1,6,1,8,2,1,5,1,1,1,0,0,0,0,0,0,0,0,430.2880466666667
20766,Application_485040507,1,1,2,5,1,1,1,1,1,6,1,15,3,1,13,2,1,1,0,0,0,0,0,0,0,0,570.8410469444444
20767,Application_1808557525,1,1,2,4,1,1,1,1,1,6,1,11,2,1,15,2,1,1,0,0,0,0,0,0,0,0,422.68876222222224
20768,Application_395040008,1,1,2,3,1,1,2,2,2,6,1,16,4,1,17,3,1,1,0,0,1,0,0,0,0,0,956.7868247222221
20769,Application_1222885726,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,544.8184836111111
20770,Application_180427873,1,1,2,2,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,781.4719619444444
20771,Application_397826081,1,1,2,3,1,1,1,1,1,6,1,11,3,1,12,2,1,1,0,0,0,0,0,0,0,0,398.9200583333333
20772,Application_1164458783,1,1,2,3,1,1,1,1,1,10,1,14,1,1,6,1,1,1,0,0,0,0,0,6,0,0,450.4772597222222
20773,Application_356411886,1,1,2,2,1,1,1,1,1,6,1,12,3,1,11,2,1,1,0,0,0,0,0,0,0,0,276.05844277777777
20774,Application_1731757967,1,1,3,12,1,1,2,2,2,6,1,4,1,1,0,0,0,0,1,2,0,0,0,0,0,0,399.86247083333336
20775,Application_907734141,1,1,2,7,1,1,1,1,1,6,1,14,3,1,20,2,1,1,0,0,0,0,0,0,0,0,1364.1549372222223
20776,Application_1226147209,1,1,3,4,1,1,1,1,1,6,1,7,1,1,10,1,1,1,0,0,0,0,0,0,0,0,419.2062255555556
20777,Application_791969186,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,803.8727975
20778,Application_1423408779,1,1,2,4,1,1,1,1,1,6,1,10,2,1,10,1,1,1,0,0,0,0,0,0,0,0,587.8189130555554
20779,Application_101881919,1,1,2,2,1,1,1,1,1,4,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,186.35974277777777
20780,Application_1254125100,1,1,2,9,1,1,3,3,3,6,1,8,2,1,14,2,1,1,0,0,2,0,0,0,0,0,760.4378725
20781,Application_1350482993,1,1,2,2,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,373.9550322222222
20782,Application_1851936768,1,1,2,5,1,1,1,1,1,6,1,10,2,1,5,1,1,1,0,0,0,0,0,0,0,0,609.6028808333333
20783,Application_1193907202,1,1,2,4,1,1,1,1,1,12,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,203.16495138888888
20784,Application_1877698942,1,1,2,5,1,1,1,1,1,6,1,7,2,1,6,1,1,1,0,0,0,0,0,0,0,0,446.91211833333335
20785,Application_971321099,1,1,2,7,1,1,2,2,2,8,1,5,1,1,14,1,0,0,0,0,2,1,0,0,0,0,899.424486111111
20786,Application_2054148060,1,1,2,2,1,1,1,1,1,4,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,226.11597749999999
20787,Application_901187051,1,1,2,9,1,1,1,1,1,6,1,11,3,1,11,2,1,1,0,0,0,0,0,0,0,0,419.1933672222222
20788,Application_1983173558,1,1,2,4,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,824.3384172222223
20789,Application_1078283655,1,1,3,9,1,1,1,1,1,6,1,8,2,1,5,1,1,1,0,0,0,0,0,0,0,0,304.1145583333333
20790,Application_1173149180,1,1,3,8,1,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1472.2293852777775
20791,Application_1086593705,1,1,3,4,1,1,1,1,1,6,1,3,1,1,17,1,0,0,0,0,1,1,0,0,0,0,1347.5282702777777
20792,Application_1783939011,1,1,2,6,1,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,840.4271405555555
20793,Application_2099910974,1,1,2,3,1,1,4,4,2,6,1,8,2,2,6,1,1,1,0,0,3,0,2,0,0,0,583.1829902777778
20794,Application_288994042,1,1,2,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,791.974355
20795,Application_72788143,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,600.6320788888889
20796,Application_243043341,1,1,2,4,1,1,1,1,1,6,1,8,2,1,10,2,1,1,0,0,0,0,0,0,0,0,407.20979805555555
20797,Application_639747826,1,1,2,6,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1416.0553741666668
20798,Application_1484014718,1,0,0,4,1,1,1,1,1,6,1,12,3,1,12,2,1,1,0,0,0,0,0,0,0,0,264.8864888888889
20799,Application_951038533,1,0,0,3,1,1,1,1,1,6,1,8,2,1,6,1,0,0,1,1,0,0,0,0,0,0,389.826793888889
20800,Application_259611655,1,0,0,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,742.1056172222222
20801,Application_187245111,1,0,0,3,1,1,1,1,0,4,1,7,2,1,5,1,1,1,0,0,0,0,1,0,0,0,168.79773555555553
20802,Application_171025421,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,741.9190550000001
20803,Application_815092525,1,0,0,5,1,1,1,1,1,6,1,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,365.97366777777773
20804,Application_166720706,1,1,2,4,1,1,1,1,1,6,1,4,1,1,4,1,1,1,0,0,0,0,0,0,0,0,507.7619836111111
20805,Application_1208611198,1,1,2,5,1,1,1,1,1,6,1,7,2,1,8,1,0,0,1,1,0,0,0,0,0,0,674.5650433333334
20806,Application_10406431,1,0,0,4,1,1,1,1,1,6,1,7,1,1,6,1,1,1,0,0,0,0,0,0,0,0,405.1363058333333
20807,Application_482461007,1,0,0,3,1,1,1,1,1,6,1,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,505.0755258333333
20808,Application_446054891,1,1,2,3,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,384.7443011111111
20809,Application_239111250,1,1,2,3,1,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,789.4325452777778
20810,Application_1448228109,1,0,0,4,1,1,1,1,1,4,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,191.38235555555553
20811,Application_685530915,1,0,0,3,1,1,1,1,1,6,1,11,2,1,9,2,1,1,0,0,0,0,0,0,0,0,404.8406894444445
20812,Application_2027883818,1,1,2,4,1,1,1,1,1,6,1,8,2,1,25,2,0,0,0,0,1,1,0,0,0,0,1198.5639813888888
20813,Application_61434858,1,0,0,3,1,1,2,2,2,4,1,8,2,2,14,2,1,1,0,0,1,0,0,0,0,0,405.16327527777776
20814,Application_1451482053,1,1,2,2,1,1,2,2,1,6,1,4,1,1,6,1,0,0,1,0,2,0,1,0,0,0,263.4715727777778
20815,Application_389378059,1,0,0,3,1,1,1,1,1,4,1,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,100.83781166666667
20816,Application_1263727247,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,554.5892394444444
20817,Application_665435950,1,0,0,6,1,1,1,1,1,6,1,7,2,0,12,1,0,0,1,1,0,0,0,0,0,0,358.3699011111111
20818,Application_2134045142,1,1,2,4,1,1,2,2,2,6,1,4,1,1,8,1,1,1,0,0,1,0,0,0,0,0,220.33976333333334
20819,Application_855238993,1,0,0,6,1,1,1,1,1,6,1,16,4,1,22,3,1,1,0,0,0,0,0,0,0,0,555.2293091666667
20820,Application_1277889386,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,932.6445825
20821,Application_347036929,1,1,2,5,1,1,1,1,1,8,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,407.37236194444444
20822,Application_90103587,1,0,0,4,1,1,1,1,1,8,1,14,4,1,22,3,1,1,0,0,0,0,0,0,0,0,994.8849275
